screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
AppRouteNames.sc403P2PKycFaceMatch,AppRoutePaths.p2pKycFaceMatch,AppRouteNames.sc403P2PKycFaceMatch,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc249P2PIdentityVerification,AppRoutePaths.p2pKycIdentity,AppRouteNames.sc249P2PIdentityVerification,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc247P2PKycRequirements,AppRoutePaths.p2pKycRequirements,AppRouteNames.sc247P2PKycRequirements,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc251P2PSelfieVerification,AppRoutePaths.p2pKycSelfie,AppRouteNames.sc251P2PSelfieVerification,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc248P2PKycStatus,AppRoutePaths.p2pKycStatus,AppRouteNames.sc248P2PKycStatus,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc402P2PKycVerify,AppRoutePaths.p2pKycVerify,AppRouteNames.sc402P2PKycVerify,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc252P2PVideoVerification,AppRoutePaths.p2pKycVideo,AppRouteNames.sc252P2PVideoVerification,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc266P2PTransactionLimits,AppRoutePaths.p2pLimits,AppRouteNames.sc266P2PTransactionLimits,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc265P2PLimitTracker,AppRoutePaths.p2pLimitsTracker,AppRouteNames.sc265P2PLimitTracker,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc227P2PMerchantApply,AppRoutePaths.p2pMerchantApply,AppRouteNames.sc227P2PMerchantApply,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc225P2PMyAds,AppRoutePaths.p2pMyAds,AppRouteNames.sc225P2PMyAds,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc281P2PMyOrders,AppRoutePaths.p2pMyOrders,AppRouteNames.sc281P2PMyOrders,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc273P2POrderBook,AppRoutePaths.p2pOrderBook,AppRouteNames.sc273P2POrderBook,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc232P2PPaymentMethodAdd,AppRoutePaths.p2pPaymentMethodAdd,AppRouteNames.sc232P2PPaymentMethodAdd,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc235P2PPaymentMethodCoolingPeriod,AppRoutePaths.p2pPaymentMethodCoolingPeriod,AppRouteNames.sc235P2PPaymentMethodCoolingPeriod,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc236P2PPaymentMethodHistory,AppRoutePaths.p2pPaymentMethodHistory,AppRouteNames.sc236P2PPaymentMethodHistory,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc237P2PPaymentMethods,AppRoutePaths.p2pPaymentMethods,AppRouteNames.sc237P2PPaymentMethods,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc231P2PReviews,AppRoutePaths.p2pReviews,AppRouteNames.sc231P2PReviews,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc254P2P2FASettings,AppRoutePaths.p2pSecurity2fa,AppRouteNames.sc254P2P2FASettings,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc256P2PAntiPhishingCode,AppRoutePaths.p2pSecurityAntiPhishing,AppRouteNames.sc256P2PAntiPhishingCode,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc253P2PSecurityCenter,AppRoutePaths.p2pSecurityCenter,AppRouteNames.sc253P2PSecurityCenter,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc255P2PDeviceManagement,AppRoutePaths.p2pSecurityDevices,AppRouteNames.sc255P2PDeviceManagement,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc257P2PLoginHistory,AppRoutePaths.p2pSecurityLoginHistory,AppRouteNames.sc257P2PLoginHistory,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc258P2PSuspiciousActivity,AppRoutePaths.p2pSecuritySuspiciousActivity,AppRouteNames.sc258P2PSuspiciousActivity,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc404P2PWhitelistMode,AppRoutePaths.p2pSecurityWhitelist,AppRouteNames.sc404P2PWhitelistMode,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc279P2PSettings,AppRoutePaths.p2pSettings,AppRouteNames.sc279P2PSettings,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc278P2PNotificationsSettings,AppRoutePaths.p2pSettingsNotifications,AppRouteNames.sc278P2PNotificationsSettings,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc272P2PTaxReporting,AppRoutePaths.p2pTaxReporting,AppRouteNames.sc272P2PTaxReporting,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc230P2PTradingLevel,AppRoutePaths.p2pTradingLevel,AppRouteNames.sc230P2PTradingLevel,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc264P2PWallet,AppRoutePaths.p2pWallet,AppRouteNames.sc264P2PWallet,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc262P2PFundLockHistory,AppRoutePaths.p2pWalletFundLockHistory,AppRouteNames.sc262P2PFundLockHistory,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc263P2PWalletHistoryAlias,AppRoutePaths.p2pWalletHistory,AppRouteNames.sc263P2PWalletHistoryAlias,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc261P2PWalletTransfer,AppRoutePaths.p2pWalletTransfer,AppRouteNames.sc261P2PWalletTransfer,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc326PerformanceMonitor,AppRoutePaths.performanceMonitor,AppRouteNames.sc326PerformanceMonitor,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant;visual_qa_evidence
